Wavelength,Power transmitted
803.000,0.976731
804.000,0.976676
805.000,0.976724
806.000,0.976670
807.000,0.976718
808.000,0.976664
809.000,0.976712
810.000,0.976656
811.000,0.976602
812.000,0.976651
813.000,0.976598
814.000,0.976646
815.000,0.976593
816.000,0.976641
817.000,0.976589
818.000,0.976637
819.000,0.976585
820.000,0.976633
821.000,0.976581
822.000,0.976629
823.000,0.976577
824.000,0.976626
825.000,0.976574
826.000,0.976521
827.000,0.976569
828.000,0.976519
829.000,0.976567
830.000,0.976516
831.000,0.976565
832.000,0.976514
833.000,0.976562
834.000,0.976512
835.000,0.976571
836.000,0.976522
837.000,0.976472
838.000,0.976521
839.000,0.976471
840.000,0.976519
841.000,0.976471
842.000,0.976517
843.000,0.976469
844.000,0.976516
845.000,0.976469
846.000,0.976421
847.000,0.976469
848.000,0.976421
849.000,0.976469
850.000,0.976392
851.000,0.976440
852.000,0.976393
853.000,0.976441
854.000,0.976394
855.000,0.976348
856.000,0.976395
857.000,0.976348
858.000,0.976395
859.000,0.976350
860.000,0.976397
861.000,0.976351
862.000,0.976307
863.000,0.976354
864.000,0.976309
865.000,0.976356
866.000,0.976312
867.000,0.976359
868.000,0.976315
869.000,0.976271
870.000,0.976318
871.000,0.976274
872.000,0.976320
873.000,0.976276
874.000,0.976323
875.000,0.976280
876.000,0.976237
877.000,0.976284
878.000,0.976241
879.000,0.976288
880.000,0.976246
881.000,0.976282
882.000,0.976240
883.000,0.976198
884.000,0.976244
885.000,0.976203
886.000,0.976248
887.000,0.976207
888.000,0.976166
889.000,0.976212
890.000,0.976172
891.000,0.976218
892.000,0.976177
893.000,0.976224
894.000,0.976184
895.000,0.976143
896.000,0.976190
897.000,0.976150
898.000,0.976196
899.000,0.976155
900.000,0.976116
901.000,0.976162
902.000,0.976123
903.000,0.976169
904.000,0.976130
905.000,0.976091
906.000,0.976137
907.000,0.976099
908.000,0.976145
909.000,0.976107
910.000,0.976152
911.000,0.976114
912.000,0.976076
913.000,0.976121
914.000,0.976084
915.000,0.976129
916.000,0.976092
917.000,0.976055
918.000,0.976101
919.000,0.976035
920.000,0.976080
921.000,0.976044
922.000,0.976008
923.000,0.976053
924.000,0.976016
925.000,0.975980
926.000,0.976025
927.000,0.975989
928.000,0.976035
929.000,0.975999
930.000,0.975964
931.000,0.976009
932.000,0.975964
933.000,0.976009
934.000,0.975974
935.000,0.975939
936.000,0.975983
937.000,0.975949
938.000,0.975994
939.000,0.975959
940.000,0.975925
941.000,0.975970
942.000,0.975936
943.000,0.975903
944.000,0.975947
945.000,0.975914
946.000,0.975959
947.000,0.975925
948.000,0.975891
949.000,0.975936
950.000,0.975903
951.000,0.975870
952.000,0.975915
953.000,0.975882
954.000,0.975927
955.000,0.975895
956.000,0.975862
957.000,0.975907
958.000,0.975875
959.000,0.975842
960.000,0.975886
961.000,0.975845
962.000,0.975889
963.000,0.975858
964.000,0.975826
965.000,0.975871
966.000,0.975839
967.000,0.975809
968.000,0.975853
969.000,0.975822
970.000,0.975865
971.000,0.975835
972.000,0.975804
973.000,0.975848
974.000,0.975818
975.000,0.975788
976.000,0.975832
977.000,0.975802
978.000,0.975772
979.000,0.975816
980.000,0.975786
981.000,0.975756
982.000,0.975800
983.000,0.975771
984.000,0.975805
985.000,0.975776
986.000,0.975747
987.000,0.975790
988.000,0.975762
989.000,0.975733
990.000,0.975776
991.000,0.975747
992.000,0.975719
993.000,0.975763
994.000,0.975706
995.000,0.975678
996.000,0.975722
997.000,0.975694
998.000,0.975666
999.000,0.975710
1000.000,0.975681
